"wso_id";"name_short";"sea_cd";"area_km2";"zone"
266046;"";4;8.60000000000;""
157356;"IT_Pugl";4;37.8000000000;""
250884;"IT_Abru";4;14.0000000000;""
152536;"";4;9.00000000000;""
248982;"FR_Cors";2;8.30000000000;"Med"
162531;"IT_Sard";2;31.4000000000;"Med"
152531;"";4;6.70000000000;""
238027;"";4;1.40000000000;""
259829;"FR_Cors";2;4.00000000000;"Med"
278487;"IT_Sici";2;0.00000000000;"Med"
129796;"IT_Sici";4;1783.20000000;""
129794;"IT_Sici";4;1090.30000000;""
129795;"IT_Sici";4;4219.60000000;""
129792;"IT_Sici";2;425.800000000;"Med"
129793;"IT_Sici";4;554.800000000;""
152664;"FR_Rhon";2;35.2000000000;"Med"
279626;"IT_Cala";4;4.10000000000;""
273666;"IT_Sard";2;1.70000000000;"Med"
129790;"IT_Cala";2;379.100000000;"Med"
210680;"";4;1.90000000000;""
129791;"IT_Cala";2;414.800000000;"Med"
218483;"";4;0.900000000000;""
276645;"IT_Cala";2;4.30000000000;"Med"
244501;"IT_Abru";4;7.70000000000;""
283661;"IT_Sici";4;18.6000000000;""
220685;"IT_Ligu";2;5.70000000000;"Med"
280688;"IT_Sici";4;4.40000000000;""
132864;"IT_Vene";4;212.400000000;""
132860;"";4;147.100000000;""
277056;"IT_Sard";2;12.8000000000;"Med"
133204;"";4;18.9000000000;""
133203;"";4;19.0000000000;""
277052;"IT_Cala";4;20.8000000000;""
211896;"";4;1.00000000000;""
152662;"";4;2.50000000000;""
158623;"IT_Lazi";2;41.5000000000;"Med"
207355;"";4;2.70000000000;""
249495;"FR_Cors";2;9.50000000000;"Med"
244672;"IT_Tosc";2;3.80000000000;"Med"
244673;"IT_Tosc";2;4.70000000000;"Med"
160098;"IT_Camp";2;13.8000000000;"Med"
262539;"FR_Cors";2;14.1000000000;"Med"
159836;"IT_Pugl";4;23.0000000000;""
163874;"IT_Sici";4;62.2000000000;""
163873;"IT_Sici";4;90.5000000000;""
148994;"IT_Ligu";2;26.2000000000;"Med"
151232;"IT_Ligu";2;11.2000000000;"Med"
163078;"IT_Sici";2;3.30000000000;"Med"
277184;"IT_Cala";4;7.90000000000;""
136487;"IT_Cala";2;38.3000000000;"Med"
245041;"IT_Tosc";2;5.60000000000;"Med"
206853;"";4;1.20000000000;""
133371;"";4;49.9000000000;""
272367;"IT_Sard";2;6.50000000000;"Med"
278324;"IT_Cala";4;2.00000000000;""
272363;"IT_Cala";4;17.4000000000;""
149339;"IT_Ligu";2;12.9000000000;"Med"
232069;"";4;0.700000000000;""
129633;"IT_Vene";4;1696.90000000;""
268620;"IT_Pugl";4;11.7000000000;""
237787;"IT_Marc";4;4.50000000000;""
215348;"";4;20.0000000000;""
283509;"IT_Sici";4;8.50000000000;""
159163;"IT_Lazi";2;52.6000000000;"Med"
206852;"";4;1.10000000000;""
253870;"IT_Lazi";2;23.4000000000;"Med"
159968;"IT_Pugl";4;7.70000000000;""
136485;"IT_Cala";4;58.8000000000;""
238192;"";4;0.800000000000;""
134643;"";4;23.0000000000;""
136480;"IT_Cala";4;55.5000000000;""
129767;"IT_Camp";2;1230.20000000;"Med"
146489;"";4;5.40000000000;""
162508;"IT_Cala";4;34.1000000000;""
279636;"IT_Sici";2;1.00000000000;"Med"
129760;"IT_Basi";4;2776.60000000;""
270695;"IT_Pugl";4;10.6000000000;""
129761;"IT_Lazi";2;786.400000000;"Med"
129768;"IT_Sard";2;2474.30000000;"Med"
210693;"";4;0.900000000000;""
241538;"IT_Tosc";2;9.90000000000;"Med"
279639;"IT_Sici";2;0.00000000000;"Med"
132874;"";4;93.8000000000;""
148831;"IT_Ligu";2;58.6000000000;"Med"
148031;"";4;2.20000000000;""
133216;"";4;12.0000000000;""
235857;"";4;0.900000000000;""
130235;"";4;46.8000000000;""
274841;"IT_Sard";2;2.90000000000;"Med"
211864;"";4;0.900000000000;""
279764;"IT_Cala";4;1.00000000000;""
244649;"";4;7.80000000000;""
163043;"IT_Cala";4;4.40000000000;""
145187;"IT_Vene";4;116.300000000;""
160060;"IT_Pugl";4;145.100000000;""
148165;"IT_Ligu";2;4.70000000000;"Med"
135985;"IT_Pugl";4;0.00000000000;""
135984;"IT_Pugl";4;419.800000000;""
135982;"IT_Pugl";4;408.700000000;""
149307;"";4;19.1000000000;""
238832;"";4;1.00000000000;""
282372;"IT_Sici";4;22.9000000000;""
278453;"IT_Cala";4;5.00000000000;""
240233;"";4;1.80000000000;""
196328;"IT_Frio";4;58.3000000000;""
283512;"IT_Sici";4;36.7000000000;""
283510;"IT_Sici";4;21.0000000000;""
265652;"IT_Pugl";4;9.70000000000;""
268631;"IT_Camp";2;2.50000000000;"Med"
250060;"FR_Cors";2;2.60000000000;"Med"
237790;"";4;2.80000000000;""
268638;"IT_Camp";2;2.50000000000;"Med"
159977;"IT_Pugl";4;114.300000000;""
151377;"FR_Rhon";2;11.7000000000;"Med"
256027;"IT_Pugl";4;22.8000000000;""
261207;"FR_Cors";2;2.40000000000;"Med"
136494;"IT_Cala";4;66.1000000000;""
209801;"";4;3.90000000000;""
136492;"IT_Cala";4;19.5000000000;""
136493;"IT_Cala";4;0.00000000000;""
230491;"";4;4.70000000000;""
263848;"IT_Pugl";4;9.70000000000;""
278467;"IT_Sici";2;7.60000000000;"Med"
256028;"IT_Pugl";4;16.4000000000;""
233345;"";4;3.70000000000;""
275482;"IT_Cala";2;2.20000000000;"Med"
129772;"IT_Basi";4;2909.60000000;""
162518;"IT_Sard";2;17.6000000000;"Med"
136499;"IT_Sard";2;134.900000000;"Med"
129770;"IT_Camp";2;0.00000000000;"Med"
129771;"IT_Basi";4;1545.00000000;""
265787;"IT_Pugl";4;11.2000000000;""
134659;"";4;30.4000000000;""
129778;"IT_Sard";2;674.300000000;"Med"
255781;"IT_Pugl";4;3.10000000000;""
135827;"IT_Lazi";2;148.100000000;"Med"
130204;"";4;76.4000000000;""
281874;"IT_Sici";4;5.00000000000;""
284053;"IT_Sici";4;28.2000000000;""
266192;"IT_Pugl";4;12.1000000000;""
162646;"IT_Cala";4;27.1000000000;""
206990;"";4;1.20000000000;""
207337;"";4;2.70000000000;""
152642;"";4;8.90000000000;""
134780;"IT_Tosc";2;162.700000000;"Med"
163053;"IT_Sici";2;22.5000000000;"Med"
159818;"IT_Pugl";4;21.3000000000;""
135997;"IT_Lazi";2;71.0000000000;"Med"
135994;"IT_Lazi";2;34.9000000000;"Med"
135993;"IT_Lazi";2;15.9000000000;"Med"
284186;"IT_Sici";4;10.3000000000;""
146337;"";4;3.60000000000;""
284187;"IT_Sici";4;9.00000000000;""
163058;"IT_Sici";2;21.0000000000;"Med"
163858;"IT_Sici";4;6.50000000000;""
274986;"IT_Sard";2;9.70000000000;"Med"
235823;"";4;1.80000000000;""
146330;"";4;6.00000000000;""
277162;"IT_Cala";2;3.00000000000;"Med"
235822;"";4;2.30000000000;""
148178;"IT_Ligu";2;28.4000000000;"Med"
238801;"IT_Marc";4;3.20000000000;""
275322;"IT_Sard";2;14.9000000000;"Med"
242849;"";4;1.00000000000;""
230203;"IT_Marc";4;3.80000000000;""
264484;"IT_Pugl";4;2.20000000000;""
129612;"IT_Frio";4;1402.90000000;""
228301;"IT_Ligu";2;7.20000000000;"Med"
153989;"";4;3.90000000000;""
282348;"IT_Sici";4;3.10000000000;""
256834;"IT_Pugl";4;0.200000000000;""
209014;"";4;1.20000000000;""
269011;"IT_Pugl";4;0.00000000000;""
261217;"IT_Pugl";4;57.8000000000;""
136462;"IT_Cala";4;141.700000000;""
133480;"IT_Emil";4;315.800000000;""
275496;"IT_Cala";2;2.80000000000;"Med"
129746;"FR_Cors";2;369.200000000;"Med"
129745;"IT_Moli";4;1207.00000000;""
278478;"IT_Sici";2;9.30000000000;"Med"
129742;"FR_Cors";2;803.400000000;"Med"
283651;"IT_Sici";4;4.90000000000;""
129748;"IT_Moli";4;1316.20000000;""
208774;"";4;2.40000000000;""
205794;"";4;1.00000000000;""
255793;"IT_Pugl";4;12.9000000000;""
213650;"";4;5.10000000000;""
148014;"";4;13.0000000000;""
148813;"IT_Ligu";2;20.1000000000;"Med"
130212;"";4;115.700000000;""
284023;"IT_Sici";4;45.4000000000;""
271045;"IT_Sard";2;12.3000000000;"Med"
157475;"IT_Pugl";4;15.2000000000;""
152655;"";4;2.00000000000;""
207307;"";4;3.40000000000;""
197775;"IT_Frio";4;8.80000000000;""
152650;"";4;3.70000000000;""
147772;"";4;2.00000000000;""
134791;"";4;28.6000000000;""
231645;"IT_Marc";4;5.50000000000;""
134798;"IT_Tosc";2;92.7000000000;"Med"
153825;"";4;8.00000000000;""
160841;"IT_Pugl";4;11.9000000000;""
153823;"IT_Tosc";2;8.90000000000;"Med"
160041;"IT_Camp";2;50.4000000000;"Med"
135166;"FR_Cors";2;21.0000000000;"Med"
132987;"";4;14.9000000000;""
148141;"IT_Ligu";2;3.60000000000;"Med"
132982;"";4;42.0000000000;""
146305;"";4;2.50000000000;""
235835;"";4;1.40000000000;""
235834;"";4;1.70000000000;""
235833;"";4;2.90000000000;""
235832;"";4;2.40000000000;""
278316;"IT_Cala";2;0.900000000000;"Med"
278312;"IT_Sici";2;6.00000000000;"Med"
267474;"IT_Sard";2;1.40000000000;"Med"
267475;"IT_Sard";2;5.60000000000;"Med"
130349;"IT_Ligu";2;374.600000000;"Med"
274198;"IT_Sard";2;11.9000000000;"Med"
277179;"IT_Cala";4;8.40000000000;""
277978;"IT_Sici";2;1.70000000000;"Med"
162783;"IT_Cala";4;5.60000000000;""
268615;"IT_Camp";2;2.30000000000;"Med"
265632;"IT_Pugl";4;10.0000000000;""
244790;"";4;1.80000000000;""
159952;"IT_Pugl";4;15.7000000000;""
161352;"IT_Camp";2;12.6000000000;"Med"
136477;"IT_Cala";4;76.4000000000;""
163199;"IT_Sici";2;48.1000000000;"Med"
156178;"";4;2.20000000000;""
136472;"IT_Cala";2;65.7000000000;"Med"
243327;"IT_Tosc";2;3.80000000000;"Med"
147614;"";4;7.40000000000;""
129757;"IT_Lazi";2;624.400000000;"Med"
134632;"";4;31.7000000000;""
146479;"";4;25.9000000000;""
283626;"IT_Sici";4;10.0000000000;""
276604;"IT_Cala";2;2.90000000000;"Med"
129753;"IT_Pugl";4;2148.80000000;""
129751;"IT_Moli";4;1595.40000000;""
228449;"IT_Ligu";2;12.8000000000;"Med"
252788;"FR_Cors";2;1.50000000000;"Med"
205768;"";4;0.600000000000;""
145800;"";4;53.8000000000;""
161320;"IT_Camp";2;19.1000000000;"Med"
159282;"FR_Cors";2;27.3000000000;"Med"
161484;"IT_Pugl";4;22.3000000000;""
274030;"IT_Cala";2;1.30000000000;"Med"
157444;"IT_Lazi";2;22.3000000000;"Med"
266172;"IT_Pugl";4;18.2000000000;""
274031;"IT_Cala";2;3.60000000000;"Med"
214035;"";4;0.800000000000;""
154463;"FR_Cors";2;9.90000000000;"Med"
155606;"FR_Cors";2;6.10000000000;"Med"
152627;"";4;2.20000000000;""
277819;"IT_Cala";2;1.30000000000;"Med"
155605;"";4;7.60000000000;""
162620;"IT_Cala";2;3.80000000000;"Med"
161488;"IT_Camp";2;13.2000000000;"Med"
152620;"";4;14.0000000000;""
233492;"";4;1.00000000000;""
149588;"IT_Ligu";2;3.30000000000;"Med"
206978;"";4;1.80000000000;""
233493;"";4;1.90000000000;""
279757;"IT_Sici";2;4.70000000000;"Med"
204339;"";4;12.6000000000;""
162793;"IT_Cala";4;20.3000000000;""
273791;"IT_Cala";2;3.60000000000;"Med"
163036;"IT_Sici";2;0.00000000000;"Med"
163035;"IT_Sici";2;14.2000000000;"Med"
162791;"IT_Sici";2;16.7000000000;"Med"
163834;"IT_Sici";4;51.4000000000;""
132997;"";4;0.00000000000;""
156013;"IT_Abru";4;7.70000000000;""
266013;"IT_Sard";2;1.10000000000;"Med"
235806;"";4;2.10000000000;""
232027;"";4;1.90000000000;""
271987;"IT_Camp";2;10.2000000000;"Med"
163838;"IT_Sici";4;97.6000000000;""
274167;"IT_Sard";2;11.8000000000;"Med"
245001;"FR_Cors";2;2.80000000000;"Med"
284160;"IT_Sici";4;0.00000000000;""
146311;"";4;15.4000000000;""
238954;"IT_Marc";4;8.40000000000;""
133333;"";4;9.00000000000;""
136310;"IT_Pugl";4;160.800000000;""
232028;"";4;4.50000000000;""
133339;"";4;39.3000000000;""
130351;"IT_Emil";4;643.000000000;""
225307;"IT_Ligu";2;18.0000000000;"Med"
207445;"";4;2.80000000000;""
204465;"";4;0.900000000000;""
205607;"";4;1.80000000000;""
162799;"IT_Sici";4;11.1000000000;""
255600;"IT_Pugl";4;3.10000000000;""
255608;"";4;3.40000000000;""
263832;"IT_Pugl";4;0.00000000000;""
146447;"";4;7.50000000000;""
156147;"";4;14.9000000000;""
153965;"";4;4.40000000000;""
163960;"IT_Sici";4;0.00000000000;""
161326;"IT_Cala";4;51.4000000000;""
256816;"FR_Cors";2;2.10000000000;"Med"
263833;"IT_Pugl";4;4.20000000000;""
206815;"";4;1.70000000000;""
133466;"IT_Ligu";2;21.0000000000;"Med"
232996;"";4;1.20000000000;""
238956;"";4;0.900000000000;""
206012;"";4;2.80000000000;""
238955;"";4;1.40000000000;""
134607;"FR_Rhon";2;31.4000000000;"Med"
134604;"FR_Rhon";2;73.1000000000;"Med"
236314;"";4;5.50000000000;""
230352;"";4;2.40000000000;""
238159;"";4;0.900000000000;""
235179;"";4;1.60000000000;""
268756;"IT_Camp";2;3.70000000000;"Med"
208752;"";4;8.10000000000;""
162631;"IT_Cala";4;14.7000000000;""
215479;"IT_Ligu";2;6.30000000000;"Med"
132836;"IT_Vene";4;390.200000000;""
135813;"";4;103.200000000;""
161495;"IT_Pugl";4;22.0000000000;""
161492;"IT_Cala";4;38.2000000000;""
266142;"IT_Pugl";4;15.6000000000;""
263961;"IT_Pugl";4;0.00000000000;""
162634;"IT_Cala";2;12.5000000000;"Med"
264305;"IT_Pugl";4;4.90000000000;""
152634;"";4;5.80000000000;""
251328;"IT_Lazi";2;9.50000000000;"Med"
231629;"";4;2.80000000000;""
210789;"";4;0.800000000000;""
163006;"IT_Sici";4;9.00000000000;""
163003;"IT_Cala";4;10.4000000000;""
163000;"IT_Sici";2;26.1000000000;"Med"
135147;"IT_Abru";4;121.000000000;""
153001;"";4;6.00000000000;""
277955;"IT_Cala";2;8.70000000000;"Med"
245010;"IT_Tosc";2;1.00000000000;"Med"
277150;"IT_Sard";2;2.30000000000;"Med"
271191;"IT_Pugl";4;1.90000000000;""
221193;"IT_Emil";4;13.6000000000;""
162766;"IT_Sici";2;29.3000000000;"Med"
162764;"IT_Sici";2;39.5000000000;"Med"
272333;"IT_Sard";2;14.1000000000;"Med"
209290;"";4;0.900000000000;""
277958;"IT_Sici";2;2.90000000000;"Med"
209298;"";4;2.90000000000;""
156157;"IT_Abru";4;73.4000000000;""
156956;"IT_Abru";4;22.1000000000;""
153974;"";4;6.00000000000;""
156152;"IT_Tosc";2;57.3000000000;"Med"
150993;"IT_Ligu";2;38.0000000000;"Med"
161330;"IT_Sard";2;21.1000000000;"Med"
160999;"IT_Camp";2;78.1000000000;"Med"
235146;"";4;0.600000000000;""
235147;"";4;0.700000000000;""
238124;"";4;3.70000000000;""
136455;"IT_Cala";4;68.4000000000;""
238125;"";4;0.00000000000;""
233302;"";4;0.00000000000;""
162605;"IT_Cala";4;11.9000000000;""
130493;"FR_Rhon";2;579.500000000;"Med"
277282;"IT_Cala";4;7.50000000000;""
240327;"";4;6.40000000000;""
133471;"IT_Ligu";2;67.8000000000;"Med"
134612;"FR_Rhon";2;87.5000000000;"Med"
278425;"IT_Cala";4;13.0000000000;""
129734;"FR_Cors";2;233.900000000;"Med"
134610;"IT_Tosc";2;86.4000000000;"Med"
275442;"IT_Cala";2;1.80000000000;"Med"
129735;"IT_Lazi";2;1092.00000000;"Med"
273606;"IT_Sard";2;17.0000000000;"Med"
265748;"IT_Pugl";4;7.50000000000;""
132802;"IT_Frio";4;110.800000000;""
214011;"";4;1.20000000000;""
132800;"";4;78.4000000000;""
274816;"IT_Sard";2;6.50000000000;"Med"
281833;"IT_Sici";4;5.60000000000;""
159260;"IT_Pugl";4;39.4000000000;""
161464;"IT_Pugl";4;18.5000000000;""
263970;"FR_Cors";2;3.10000000000;"Med"
146580;"";4;5.00000000000;""
162600;"IT_Cala";4;16.2000000000;""
161469;"IT_Sard";2;79.4000000000;"Med"
152601;"";4;3.00000000000;""
233474;"";4;1.60000000000;""
278595;"IT_Sici";4;8.20000000000;""
146588;"";4;154.800000000;""
152609;"";4;6.20000000000;""
163017;"IT_Cala";4;6.20000000000;""
153014;"";4;22.2000000000;""
135957;"IT_Pugl";4;56.4000000000;""
150031;"";4;12.5000000000;""
135952;"IT_Pugl";4;75.9000000000;""
160838;"IT_Pugl";4;8.60000000000;""
271967;"IT_Sard";2;4.70000000000;"Med"
277123;"IT_Cala";2;1.20000000000;"Med"
221162;"";4;0.800000000000;""
266281;"IT_Sard";2;1.10000000000;"Med"
267422;"IT_Pugl";4;13.2000000000;""
207426;"";4;2.70000000000;""
204440;"";4;0.800000000000;""
241763;"IT_Abru";4;3.90000000000;""
244740;"IT_Tosc";2;3.50000000000;"Med"
163147;"IT_Sici";2;0.00000000000;"Med"
163945;"IT_Sici";4;34.4000000000;""
163142;"IT_Sici";2;11.4000000000;"Med"
160160;"IT_Camp";2;36.9000000000;"Med"
160161;"IT_Sard";2;11.1000000000;"Med"
263813;"";4;9.30000000000;""
245157;"";4;0.700000000000;""
136426;"IT_Camp";2;38.2000000000;"Med"
133446;"IT_Ligu";2;21.3000000000;"Med"
272476;"IT_Camp";2;5.50000000000;"Med"
136424;"IT_Sard";2;155.700000000;"Med"
153148;"";4;38.2000000000;""
136425;"IT_Cala";4;119.900000000;""
130464;"IT_Marc";4;637.600000000;""
238934;"";4;2.20000000000;""
130462;"FR_Rhon";2;242.100000000;"Med"
243316;"";4;3.30000000000;""
233314;"";4;2.90000000000;""
272472;"IT_Sard";2;9.70000000000;"Med"
222474;"";4;0.800000000000;""
272470;"IT_Cala";4;6.80000000000;""
212474;"";4;1.50000000000;""
130468;"";4;196.000000000;""
129703;"IT_Marc";4;1342.20000000;""
252775;"IT_Lazi";2;20.7000000000;"Med"
270638;"IT_Basi";4;14.5000000000;""
210638;"";4;0.800000000000;""
281802;"IT_Sici";4;5.00000000000;""
250967;"IT_Lazi";2;10.0000000000;"Med"
269102;"IT_Pugl";4;10.6000000000;""
157435;"IT_Lazi";2;20.1000000000;"Med"
136597;"IT_Sard";2;137.100000000;"Med"
266928;"IT_Sard";2;11.5000000000;"Med"
162617;"IT_Cala";2;2.70000000000;"Med"
250160;"IT_Tosc";2;2.20000000000;"Med"
245280;"FR_Cors";2;6.60000000000;"Med"
213743;"";4;1.10000000000;""
136591;"IT_Cala";2;46.6000000000;"Med"
236424;"IT_Marc";4;3.30000000000;""
250168;"IT_Abru";4;0.00000000000;""
147733;"";4;6.20000000000;""
283746;"IT_Sici";4;3.80000000000;""
136599;"IT_Sard";2;86.8000000000;"Med"
242818;"";4;0.800000000000;""
216727;"IT_Ligu";2;4.50000000000;"Med"
160000;"IT_Camp";2;33.2000000000;"Med"
135126;"";4;27.2000000000;""
132947;"";4;12.2000000000;""
135924;"FR_Cors";2;77.3000000000;"Med"
135921;"FR_Cors";2;37.0000000000;"Med"
284156;"IT_Sici";4;2.60000000000;""
284157;"IT_Sici";4;9.30000000000;""
227937;"IT_Ligu";2;9.70000000000;"Med"
284152;"IT_Sici";4;1.80000000000;""
274951;"IT_Cala";2;2.30000000000;"Med"
277139;"IT_Cala";4;9.60000000000;""
246597;"";4;1.10000000000;""
256298;"";4;14.5000000000;""
247736;"IT_Abru";4;12.6000000000;""
162749;"IT_Sici";2;0.00000000000;"Med"
237735;"FR_Rhon";2;3.80000000000;"Med"
249579;"FR_Cors";2;1.00000000000;"Med"
159917;"IT_Sard";2;28.1000000000;"Med"
163154;"IT_Sici";2;12.7000000000;"Med"
153955;"IT_Marc";4;120.200000000;""
148276;"IT_Ligu";2;9.10000000000;"Med"
163151;"IT_Sici";2;8.30000000000;"Med"
136432;"IT_Camp";2;35.4000000000;"Med"
238107;"";4;4.50000000000;""
136434;"IT_Sard";2;99.8000000000;"Med"
242941;"";4;1.70000000000;""
275426;"IT_Cala";2;5.30000000000;"Med"
282445;"IT_Sici";4;0.00000000000;""
129714;"";4;579.500000000;""
235929;"";4;1.20000000000;""
129713;"IT_Marc";4;1258.20000000;""
130479;"FR_Rhon";2;289.300000000;"Med"
254585;"IT_Pugl";4;30.5000000000;""
265726;"IT_Pugl";4;7.80000000000;""
265727;"";4;13.6000000000;""
230478;"";4;3.10000000000;""
129718;"IT_Abru";4;784.400000000;""
255720;"IT_Lazi";2;9.30000000000;"Med"
207568;"";4;4.30000000000;""
268708;"IT_Camp";2;0.00000000000;"Med"
156267;"FR_Cors";2;26.2000000000;"Med"
156264;"IT_Tosc";2;6.30000000000;"Med"
161444;"IT_Camp";2;23.8000000000;"Med"
281011;"IT_Sici";4;1.10000000000;""
133587;"";4;56.4000000000;""
235292;"";4;1.50000000000;""
147706;"";4;2.60000000000;""
238273;"";4;2.10000000000;""
233456;"FR_Rhon";2;2.60000000000;"Med"
161449;"IT_Cala";4;21.4000000000;""
211018;"";4;0.700000000000;""
240475;"";4;2.30000000000;""
157408;"IT_Pugl";4;39.3000000000;""
157409;"IT_Lazi";2;87.3000000000;"Med"
147703;"";4;5.60000000000;""
151449;"FR_Rhon";2;13.4000000000;"Med"
147701;"";4;3.20000000000;""
245298;"FR_Cors";2;1.90000000000;"Med"
279713;"IT_Cala";4;3.30000000000;""
283751;"IT_Sici";4;1.10000000000;""
275599;"IT_Cala";4;10.6000000000;""
279719;"IT_Sici";2;3.40000000000;"Med"
216738;"";4;1.40000000000;""
160814;"IT_Pugl";4;63.1000000000;""
160013;"IT_Camp";2;86.0000000000;"Med"
160011;"IT_Sard";2;9.60000000000;"Med"
260815;"IT_Lazi";2;12.1000000000;"Med"
277105;"IT_Sard";2;9.00000000000;"Med"
277103;"IT_Cala";2;1.40000000000;"Med"
209245;"";4;2.60000000000;""
130319;"IT_Ligu";2;141.200000000;"Med"
162753;"IT_Sici";2;10.0000000000;"Med"
267403;"IT_Sard";2;0.00000000000;"Med"
263289;"FR_Cors";2;1.70000000000;"Med"
234727;"IT_Marc";4;25.8000000000;""
156100;"IT_Tosc";2;5.40000000000;"Med"
250817;"FR_Cors";2;3.40000000000;"Med"
277275;"IT_Cala";4;21.9000000000;""
232952;"";4;0.600000000000;""
136400;"IT_Camp";2;45.2000000000;"Med"
136401;"IT_Camp";2;78.2000000000;"Med"
130440;"IT_Marc";4;702.200000000;""
235930;"";4;0.800000000000;""
278415;"IT_Sici";2;0.00000000000;"Med"
205732;"";4;2.10000000000;""
205730;"";4;1.60000000000;""
205731;"";4;1.20000000000;""
204598;"";4;1.60000000000;""
268718;"IT_Camp";2;2.30000000000;"Med"
260943;"FR_Cors";2;2.60000000000;"Med"
242284;"FR_Cors";2;0.00000000000;"Med"
206103;"";4;1.20000000000;""
136575;"IT_Sard";2;125.400000000;"Med"
134734;"";4;12.5000000000;""
275567;"IT_Cala";2;2.60000000000;"Med"
146578;"";4;6.10000000000;""
218546;"";4;4.40000000000;""
283720;"IT_Sici";4;15.4000000000;""
230448;"";4;2.40000000000;""
273729;"IT_Cala";2;4.60000000000;"Med"
132922;"";4;37.4000000000;""
284137;"IT_Sici";4;0.00000000000;""
277115;"IT_Cala";2;2.90000000000;"Med"
154564;"";4;3.40000000000;""
269252;"IT_Sard";2;18.9000000000;"Med"
162726;"IT_Cala";2;0.00000000000;"Med"
162724;"IT_Cala";4;34.7000000000;""
277119;"IT_Cala";2;12.0000000000;"Med"
162720;"IT_Cala";4;13.6000000000;""
162721;"IT_Cala";4;37.8000000000;""
204439;"";4;1.10000000000;""
160157;"IT_Camp";2;2.30000000000;"Med"
277246;"IT_Sard";2;6.80000000000;"Med"
163139;"IT_Sici";2;82.9000000000;"Med"
277247;"IT_Cala";4;14.8000000000;""
133434;"";4;35.2000000000;""
136412;"IT_Pugl";4;70.7000000000;""
272425;"IT_Pugl";4;1.70000000000;""
130452;"";4;557.600000000;""
264567;"IT_Pugl";4;1.20000000000;""
135278;"IT_Lazi";2;153.100000000;"Med"
235909;"";4;1.10000000000;""
133438;"";4;26.6000000000;""
265706;"IT_Pugl";4;8.10000000000;""
153262;"";4;1.70000000000;""
154406;"FR_Cors";2;4.30000000000;"Med"
279096;"IT_Sici";2;10.9000000000;"Med"
130451;"IT_Marc";4;1395.80000000;""
274259;"IT_Cala";2;4.70000000000;"Med"
164405;"";4;51.5000000000;""
161422;"IT_Sard";2;13.2000000000;"Med"
206116;"";4;0.600000000000;""
149523;"IT_Emil";4;7.30000000000;""
206111;"";4;0.800000000000;""
245270;"";4;14.4000000000;""
162733;"IT_Cala";2;0.00000000000;"Med"
132932;"";4;15.2000000000;""
195913;"IT_Frio";4;9.50000000000;""
132937;"";4;134.400000000;""
274103;"IT_Cala";4;0.00000000000;""
157554;"FR_Cors";2;21.2000000000;"Med"
209226;"";4;2.40000000000;""
161593;"IT_Cala";2;10.7000000000;"Med"
209225;"";4;1.80000000000;""
238386;"";4;2.10000000000;""
154571;"FR_Cors";2;12.6000000000;"Med"
162730;"IT_Cala";2;5.20000000000;"Med"
155713;"FR_Cors";2;3.20000000000;"Med"
233565;"";4;0.600000000000;""
160923;"IT_Pugl";4;19.9000000000;""
160123;"IT_Sard";2;44.2000000000;"Med"
135242;"IT_Tosc";2;81.9000000000;"Med"
272436;"IT_Pugl";4;1.90000000000;""
279890;"IT_Sici";2;6.20000000000;"Med"
150128;"IT_Emil";4;62.6000000000;""
130424;"IT_Ligu";2;209.300000000;"Med"
235913;"IT_Tosc";2;16.6000000000;"Med"
232931;"IT_Marc";4;6.20000000000;""
133401;"";4;17.1000000000;""
221293;"";4;0.00000000000;""
157682;"FR_Cors";2;0.00000000000;"Med"
272435;"IT_Pugl";4;1.10000000000;""
130428;"IT_Tosc";2;99.8000000000;"Med"
133408;"IT_Ligu";2;27.7000000000;"Med"
274279;"IT_Cala";4;5.20000000000;""
254573;"IT_Pugl";4;25.6000000000;""
215411;"IT_Ligu";2;1.70000000000;"Med"
207550;"";4;3.00000000000;""
156252;"";4;5.10000000000;""
163270;"IT_Sici";2;23.3000000000;"Med"
148394;"IT_Ligu";2;25.6000000000;"Med"
263907;"IT_Pugl";4;1.70000000000;""
250126;"FR_Cors";2;1.00000000000;"Med"
151437;"IT_Ligu";2;10.2000000000;"Med"
237083;"";4;0.500000000000;""
260120;"";4;15.6000000000;""
130596;"IT_Tosc";2;606.400000000;"Med"
160299;"IT_Pugl";4;50.2000000000;""
136554;"IT_Sard";2;0.00000000000;"Med"
136550;"IT_Sard";2;49.2000000000;"Med"
130590;"";4;190.800000000;""
133571;"IT_Ligu";2;54.7000000000;"Med"
134714;"";4;71.5000000000;""
272563;"IT_Camp";2;3.40000000000;"Med"
130598;"";4;74.9000000000;""
270727;"IT_Sard";2;1.30000000000;"Med"
267680;"IT_Sard";2;8.30000000000;"Med"
278528;"IT_Cala";4;3.90000000000;""
283708;"IT_Sici";4;3.30000000000;""
159367;"IT_Lazi";2;44.7000000000;"Med"
269237;"";4;2.70000000000;""
208893;"";4;1.60000000000;""
284241;"IT_Sici";4;0.00000000000;""
208892;"";4;3.70000000000;""
208090;"";4;1.80000000000;""
271931;"IT_Sard";2;10.9000000000;"Med"
132908;"";4;43.3000000000;""
161560;"IT_Cala";4;39.9000000000;""
136686;"IT_Sici";2;0.00000000000;"Med"
136687;"IT_Cala";4;66.5000000000;""
154540;"";4;3.80000000000;""
136682;"IT_Cala";4;66.1000000000;""
